LAMMPS data file via write_data, version 29 Sep 2021, timestep = 5000

4000 atoms
1 atom types

0 16.1477542 xlo xhi
0 16.1477542 ylo yhi
0 16.1477542 zlo zhi

Masses

1 1

Pair Coeffs # lj/cut

1 1 1

Atoms # atomic

731 1 0.44682458188477886 0.9962302681158336 1.129349054618527 0 0 0
1093 1 1.3315325849757296 0.46052277076560333 1.5699664474598631 0 1 0
1980 1 1.2579864353236823 0.7055167509984883 0.586684501880042 0 0 1
2485 1 0.2647131737304315 0.07541181880222031 0.3915520914381727 0 1 0
1900 1 2.1024748012588272 1.1977282368656272 0.5285045476327295 0 0 0
2370 1 3.0292806075641563 1.0812008751625033 1.1598015483707893 0 0 0
3258 1 3.989227444928299 1.3816104574108539 0.647017870190206 0 0 0
1587 1 3.8371955424652597 0.35798198714578805 0.4621327674002422 0 0 0
1225 1 3.4116971133909053 16.128731229838458 1.2994832675155665 0 0 0
1672 1 4.876523626611595 0.6842617415658024 0.3253100202294648 0 0 1
2170 1 5.2035494757447065 0.7913964094167948 1.3391280150000622 0 0 0
2648 1 5.857357609981028 0.2890618496627739 0.49209503886531014 0 0 0
2753 1 6.589713220388012 1.1433264603577833 0.195372279062008 0 0 0
3504 1 6.759334374013013 0.3739332659647344 0.9196955883863287 0 0 0
1613 1 6.185097617830042 1.1821203228672141 1.3753619983171854 0 0 0
830 1 7.700685749324922 0.7925050434052375 1.3317494266743117 0 0 0
3145 1 8.450595672801896 0.5741427819437395 0.6661589666532058 0 0 1
3153 1 8.18932834010139 16.057760418393585 1.7803553083839394 0 0 0
3650 1 7.67650911037591 1.3911152611495834 0.29110147845707135 0 0 0
3993 1 9.350359988114544 0.5766718084618638 1.139596371796773 0 0 0
2953 1 10.121509390169741 16.125472393900633 0.5506888514977867 0 0 1
2874 1 10.418423167056304 0.811358165814223 0.8943976429230861 0 0 0
778 1 9.16232835977978 1.281129051332478 0.3990862893685838 0 0 0
1162 1 9.26652758516517 0.3385252602726113 0.08640112149837666 0 0 1
3756 1 10.99618272805351 0.20343384006492096 0.13147110208958662 0 0 0
2781 1 11.234022063265304 0.2772345875852639 1.1618312807248745 0 0 0
3948 1 11.023137819414465 1.333351743847942 1.390000760629304 0 0 0
1747 1 11.006499585118888 1.3583018051308606 0.27626623396317257 0 0 0
1102 1 12.958665895953557 1.047633326963398 0.903164077918307 0 0 0
3727 1 12.161139689586125 0.3322473820805782 0.6033044006799236 0 0 0
3972 1 12.164903951182955 0.8057458805284935 1.5374208000221257 0 0 0
2253 1 14.125106353321662 15.907067358110055 0.6322681527640013 0 -1 0
1926 1 14.491550881977915 0.4615521981871865 16.090080327171364 0 0 -1
936 1 13.744679902670137 0.27616652768219024 1.3637820021924518 0 0 0
422 1 15.702722338159418 0.4438370624141908 1.4199938861123564 0 0 0
3197 1 15.118190241794244 0.13698802350212375 0.6677021669940644 0 1 0
399 1 0.5338700299460318 2.2727454647309324 0.34753441854997386 0 0 0
2058 1 1.0951166037517195 1.5734168849602421 16.03711612347759 0 0 -1
1688 1 1.5558268027771567 2.446643769426234 0.8964995542088738 0 0 0
2313 1 2.9000380050632932 1.8846338087777248 0.4785669335037723 0 0 0
1112 1 1.9734132103232849 2.2527833108944626 16.1056054393347 0 0 -1
1815 1 4.042988195783442 2.347499622660719 0.35414216086683437 0 0 1
1781 1 5.40588457526716 1.7803501512470907 0.5374538213250025 0 0 0
2636 1 4.745210668451239 1.6578601082838298 1.5923169907666026 0 0 0
956 1 4.854000691684904 2.97158456951096 0.6599087676402932 0 0 0
3090 1 5.702887623181381 2.263400092771368 1.6433628556546187 0 0 0
1559 1 4.530424078605723 1.5834046641215132 15.976057244214259 0 0 -1
2941 1 6.456193255459465 1.9585103978188438 0.7286001763322948 0 0 0
689 1 6.578139646607536 2.912901873960915 1.2917782980278973 0 0 0
3169 1 6.331217593690759 2.8903367988680344 0.2820905341914876 0 0 0
3476 1 8.509804236626763 1.6016287558193063 1.2007100855954513 0 0 0
1401 1 7.453198296169402 2.441060777757427 0.45134295171087424 0 0 0
568 1 8.567028538960008 2.09393496466849 0.2556133159476032 0 0 0
3208 1 8.198660921718393 2.629615324446472 1.3227622991657173 0 0 0
3860 1 9.308853708587497 2.350151566608156 1.0111055240721247 0 0 0
987 1 10.090576721439353 2.7537390260356935 0.45498510478083515 0 0 0
136 1 10.080480486884142 1.7243900949107163 0.6135102730243444 0 0 0
1252 1 10.445958347880069 2.243760828243495 15.91917813312137 0 0 0
3816 1 11.259935270927336 2.224783582870958 0.8741800479908816 0 0 0
2205 1 11.936621367363598 1.3176199060065714 0.722115395084113 0 0 0
2542 1 12.774003329799305 1.8423072553693363 0.4209314879834272 0 0 0
1801 1 12.044983376678145 2.408546632489232 0.19913244431470076 0 0 1
3277 1 12.970654157268482 3.0909507353851673 0.253403845334544 0 0 0
3204 1 12.322327328059057 2.729402711541365 1.0872274470890804 0 0 0
955 1 14.145219619046998 1.1787538229353682 0.7007689817089326 0 0 0
1780 1 14.632153208394339 1.9059780012501482 1.175134433462395 0 0 0
51 1 13.945132290096417 2.330878531212537 0.21126124437410687 0 0 0
3091 1 13.446501317576091 2.1771973067237216 1.1138628091564033 0 0 0
3008 1 14.875891179823975 1.929500214347105 0.08897978559757624 0 0 0
1142 1 15.26809116044574 1.1990133781116221 0.7611792454625876 0 0 0
1007 1 15.492375586657184 2.790952576901542 0.7532588942890248 -1 0 0
119 1 1.2418302679982265 3.039913800957363 0.17282972939473362 0 0 0
788 1 0.5287564264243536 3.2585945786677484 0.756252028907295 0 0 0
1950 1 0.870738959278251 4.441786083908614 0.7469937046620271 0 0 0
2190 1 2.5615449929379164 3.1377937912727876 0.19452529906282198 0 0 0
2299 1 1.9788366685588634 4.449339941714491 0.8204861929939087 0 0 0
